call_id,primary_call_reason
230064694,IRROPS
6559197092,IRROPS
3365396691,IRROPS
9288404150,Voluntary Change
3516026178,Voluntary Change
9072814968,IRROPS
6868703090,IRROPS
8984571262,IRROPS
6563588104,IRROPS
626210581,Voluntary Change
3010795056,IRROPS
1145093867,Seating
2632445299,IRROPS
7293225715,Voluntary Change
941278633,Voluntary Change
9694319789,IRROPS
3971167108,Mileage Plus
9614784475,Voluntary Change
3961183277,IRROPS
8619712810,IRROPS
8703125567,IRROPS
6757132641,IRROPS
1894757794,IRROPS
8089206463,Mileage Plus
7514223943,IRROPS
7774898434,IRROPS
2333766036,IRROPS
1186644047,Voluntary Change
6484463563,Mileage Plus
6395119505,IRROPS
9635056580,IRROPS
8677780515,Voluntary Change
3653031175,Voluntary Change
7028524957,IRROPS
5841779190,Mileage Plus
2637287397,Voluntary Change
578944328,IRROPS
2162058944,IRROPS
5546022346,IRROPS
6342539224,IRROPS
3942036893,IRROPS
3677440287,IRROPS
4546356977,Mileage Plus
9613888393,IRROPS
9675985660,Voluntary Change
617296776,IRROPS
7490417426,IRROPS
497881421,Mileage Plus
898899582,IRROPS
9621830772,IRROPS
421479182,Mileage Plus
7515945134,IRROPS
1966028067,Voluntary Change
4987702239,IRROPS
3434448300,IRROPS
317756603,IRROPS
3512227046,Mileage Plus
7289465477,IRROPS
6699082620,IRROPS
3405799325,IRROPS
7912860052,IRROPS
9988792039,IRROPS
5740033539,IRROPS
1697631964,IRROPS
2315717195,IRROPS
4120259619,IRROPS
3445093115,IRROPS
1498991174,IRROPS
8295041367,IRROPS
4869881905,IRROPS
2461932602,IRROPS
9844879366,Voluntary Change
4008382422,IRROPS
3987729771,IRROPS
4716510878,IRROPS
8499165002,Voluntary Change
4118900683,Seating
7887766713,Voluntary Change
6652765582,IRROPS
4634759655,IRROPS
4112856211,IRROPS
7797595173,Voluntary Change
3572117914,Voluntary Change
6775117609,IRROPS
8870332564,Post-Flight
8549402601,IRROPS
5916850351,IRROPS
5138478624,Voluntary Change
1753188828,IRROPS
7185363946,IRROPS
2749580791,Voluntary Change
3613354248,IRROPS
4526390539,IRROPS
2525008232,IRROPS
430027440,IRROPS
5933422995,Voluntary Change
2909796966,IRROPS
3423117830,IRROPS
9625989411,Voluntary Change
7211132206,IRROPS
8690929781,IRROPS
6407621736,IRROPS
3136675570,Voluntary Change
8704918402,IRROPS
3715991601,IRROPS
7738562068,IRROPS
8877304656,IRROPS
1825726509,IRROPS
9660535272,Voluntary Change
9896019238,Voluntary Change
5669158395,IRROPS
1419509919,Voluntary Change
502882827,Voluntary Change
6273549938,IRROPS
1774567520,IRROPS
3973457040,IRROPS
1084483521,IRROPS
8308640627,Seating
8936211935,IRROPS
7912238807,Voluntary Change
9443751929,Voluntary Change
6931458569,Voluntary Change
7132541169,IRROPS
3370669306,Voluntary Change
6250813787,Voluntary Change
5466275090,Voluntary Change
2118861745,IRROPS
3448152092,IRROPS
3032589815,IRROPS
5313736650,Booking
4731490582,IRROPS
1058392373,IRROPS
9828051768,IRROPS
6119303786,IRROPS
2209262058,IRROPS
5475550959,IRROPS
9989049805,IRROPS
3309867213,Mileage Plus
8320132173,IRROPS
3779283321,Voluntary Change
4329502682,IRROPS
2496105380,IRROPS
2871735586,Voluntary Change
254244248,IRROPS
3159507376,IRROPS
8663944067,IRROPS
6805574692,Voluntary Change
6845174220,IRROPS
5988794315,IRROPS
1762567963,Voluntary Change
7724302325,IRROPS
5210285274,Mileage Plus
4322741441,Voluntary Change
4010463118,IRROPS
4887316840,Voluntary Change
1191577237,Voluntary Change
3102374728,IRROPS
7723116136,Voluntary Change
9946748415,IRROPS
925871438,Seating
439671456,IRROPS
1541936395,IRROPS
4205302634,IRROPS
9972462491,Voluntary Change
7426767129,Voluntary Change
49371968,IRROPS
4511773332,IRROPS
8717529348,IRROPS
2501008532,IRROPS
6543064233,IRROPS
8807463187,IRROPS
6860343813,IRROPS
621948159,Voluntary Change
715002723,IRROPS
1181598584,IRROPS
7666287108,Voluntary Change
9056053066,Voluntary Change
6893494275,IRROPS
3669178150,IRROPS
8292467836,IRROPS
343976457,IRROPS
1673032808,IRROPS
9306599318,IRROPS
4557897901,IRROPS
8474934419,Voluntary Change
9665177062,Voluntary Change
8865594559,IRROPS
6355605989,IRROPS
6876418640,IRROPS
287019671,IRROPS
7341873225,IRROPS
4426645892,IRROPS
6930390953,IRROPS
8036300710,IRROPS
1840433862,Voluntary Change
4427921167,Voluntary Change
3728162893,IRROPS
456831235,Voluntary Change
9309335479,IRROPS
8021394727,IRROPS
1349445673,Voluntary Change
7396559952,IRROPS
9217780033,Voluntary Change
140195048,IRROPS
5721310034,Voluntary Change
4141721670,IRROPS
2368712905,IRROPS
3376980917,IRROPS
2665054385,IRROPS
2882362332,Voluntary Change
7083620076,IRROPS
9444385814,IRROPS
308742447,IRROPS
9876765843,IRROPS
3472697619,Voluntary Change
5889556487,IRROPS
4129677953,IRROPS
2900209716,IRROPS
2994736555,Voluntary Change
581945569,IRROPS
8997637445,Voluntary Change
4158115772,IRROPS
146302055,Voluntary Change
9426243430,IRROPS
9869677967,Voluntary Change
6938303148,Mileage Plus
8510236680,IRROPS
167864920,IRROPS
1088108922,Mileage Plus
2975293374,IRROPS
9859492945,IRROPS
8557880,Mileage Plus
2272176209,IRROPS
8762543694,IRROPS
8446176501,Voluntary Change
8218490206,IRROPS
8240940215,Mileage Plus
2228887345,IRROPS
6401294550,IRROPS
3863174973,Seating
5896584715,Voluntary Change
7848383599,Mileage Plus
93037117,IRROPS
4228894097,IRROPS
9814969976,IRROPS
9699596748,Voluntary Change
4468653571,IRROPS
5477397548,Voluntary Change
433335432,IRROPS
5155170487,IRROPS
7567185982,Voluntary Change
1198823081,Mileage Plus
6075117320,IRROPS
3425753349,IRROPS
3015832011,Voluntary Change
8724305326,Voluntary Change
9763709873,IRROPS
6602142511,IRROPS
2306758436,IRROPS
3217106912,IRROPS
3065745836,IRROPS
7925723892,IRROPS
9541753966,Voluntary Change
4259710839,Mileage Plus
2632623298,IRROPS
5300201106,IRROPS
727694488,IRROPS
147487837,IRROPS
5330794838,Voluntary Change
8332067080,IRROPS
